ID,Price,Mileage,Make,Make2,Model,Trim,Type,Cylinder,Liter,Doors,Cruise,Sound,Leather
783,11679.92355,23388,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
784,13216.91205,24069,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
785,12412.52111,24664,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
786,12284.28829,24740,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,1,0
787,12594.18301,26328,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,1
788,12105.98134,28298,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,0
789,11873.53399,28398,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
790,12965.22327,29707,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
791,10563.06616,32458,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
792,11413.5304,32619,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,1,0,1
793,11504.82455,33962,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,0,0
794,11521.52589,34998,6,Saturn,Ion,Sedan 4D,Sedan,4,2.2,4,0,1,1
795,18173.97808,5826,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
796,18490.98303,7755,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,1
797,17322.0784,10102,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,1
798,17978.357,10986,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
799,16425.1748,14242,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
800,16507.07027,16229,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
801,16175.9576,19095,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
802,15731.1329,20484,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
803,15118.89323,25979,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,1,0
804,13585.6368,35662,6,Saturn,L Series,L300 Sedan 4D,Sedan,6,3,4,1,0,0
